0,1,2,3,4,5,6,7,8,9,10
26.3,0.99967,2.0002,2.9982,3.5619,3.6558,3.7097,3.7039,3.9165,3.9688,3.8824
26.4,0.99967,2.0002,2.9982,3.5711,3.6666,3.7139,3.6906,3.904,3.9771,3.8866
26.5,0.99967,2.0002,2.9982,3.5644,3.6657,3.7089,3.6857,3.9065,3.9821,3.8833
26.6,0.99967,2.0002,2.9982,3.5678,3.6607,3.6956,3.6906,3.8924,3.9821,3.8833
26.7,0.99967,2.0002,2.9982,3.5736,3.6508,3.6848,3.7114,3.8957,3.9464,3.8774
26.8,0.99967,2.0002,2.9982,3.5678,3.6566,3.6832,3.6989,3.8683,3.9364,3.8941
26.9,0.99967,2.0002,2.9982,3.5644,3.6624,3.6798,3.6998,3.8708,3.9563,3.9007
27,0.99967,2.0002,2.9982,3.5644,3.6624,3.684,3.6906,3.8708,3.948,3.9065
27.1,0.99967,2.0002,2.9982,3.5586,3.6574,3.7114,3.6923,3.8633,3.9414,3.9181
27.2,0.99967,2.0002,2.9982,3.5611,3.6425,3.7014,3.7089,3.8525,3.9414,3.9156
27.3,0.99967,2.0002,2.9982,3.5619,3.645,3.6857,3.6981,3.8467,3.9364,3.9065
27.4,0.99967,2.0002,2.9982,3.5636,3.6333,3.7064,3.7139,3.8343,3.9264,3.914
27.5,0.99967,2.0002,2.9982,3.557,3.6342,3.6948,3.7023,3.8351,3.9489,3.9015
27.6,0.99967,2.0002,2.9982,3.5536,3.6416,3.6964,3.7097,3.85,3.953,3.899
27.7,0.99967,2.0002,2.9982,3.547,3.6367,3.7131,3.7014,3.8509,3.9596,3.8799
27.8,0.99967,2.0002,2.9982,3.5487,3.6259,3.6981,3.6989,3.8442,3.9671,3.8542
27.9,0.99967,2.0002,2.9982,3.5553,3.6325,3.6989,3.7172,3.8293,3.9555,3.8567
28,0.99967,2.0002,2.9982,3.5495,3.6441,3.694,3.7238,3.8326,3.9596,3.8675
28.1,0.99967,2.0002,2.9982,3.542,3.6317,3.6931,3.738,3.8492,3.9464,3.8716
28.2,0.99967,2.0002,2.9982,3.5387,3.635,3.7097,3.7363,3.8401,3.9439,3.8999
28.3,0.99967,2.0002,2.9982,3.5229,3.63,3.7064,3.7305,3.8459,3.9646,3.8907
28.4,0.99967,2.0002,2.9982,3.5213,3.65,3.6906,3.7164,3.8459,3.9621,3.9156
28.5,0.99967,2.0002,2.9907,3.5138,3.6408,3.689,3.7313,3.8542,3.9754,3.8982
28.6,0.99967,2.0002,2.9907,3.5088,3.6441,3.6931,3.7131,3.8608,3.9663,3.9107
28.7,0.99967,2.0002,2.9907,3.5088,3.6408,3.6973,3.718,3.8658,3.958,3.8982
28.8,0.99967,2.0002,2.9907,3.5096,3.6566,3.7155,3.7089,3.8517,3.9455,3.919
28.9,0.99967,2.0002,2.9907,3.5038,3.6616,3.7438,3.7047,3.8434,3.948,3.9281
29,0.99967,2.0002,2.9907,3.5022,3.6682,3.7438,3.723,3.8401,3.9646,3.9024
29.1,0.99967,2.0002,2.9907,3.4997,3.6516,3.7488,3.7114,3.8442,3.9646,3.8675
29.2,0.99967,2.0002,2.9907,3.498,3.6574,3.7388,3.7106,3.8351,3.9671,3.875
29.3,0.99967,2.0002,2.9907,3.4972,3.6292,3.7263,3.7023,3.8326,3.9522,3.8783
29.4,0.99967,2.0002,2.9907,3.4988,3.6275,3.7047,3.7014,3.821,3.9729,3.8683
29.5,0.99967,2.0002,2.9907,3.5013,3.625,3.7072,3.7047,3.8359,3.968,3.8617
29.6,0.99967,2.0002,2.9907,3.493,3.6084,3.7039,3.6973,3.8193,3.9763,3.86
29.7,0.99967,2.0002,2.9907,3.493,3.6101,3.6923,3.7031,3.8193,3.9812,3.8708
29.8,0.99967,2.0002,2.9907,3.4889,3.6035,3.6881,3.7056,3.7969,3.9671,3.8783
29.9,0.99967,2.0002,2.9907,3.4797,3.6026,3.6832,3.694,3.806,3.9621,3.8733
30,0.99967,2.0002,2.9907,3.4839,3.6068,3.674,3.6956,3.821,3.9414,3.8758
30.1,0.99967,2.0002,2.9882,3.4756,3.6035,3.6707,3.7139,3.816,3.9389,3.8675
30.2,0.99967,2.0002,2.9882,3.4723,3.6051,3.6823,3.6989,3.8276,3.9339,3.86
30.3,0.99967,2.0002,2.9882,3.4665,3.6043,3.6807,3.7056,3.8343,3.9231,3.8559
30.4,0.99967,2.0002,2.9882,3.4706,3.5968,3.694,3.689,3.831,3.914,3.8542
30.5,0.99967,2.0002,2.9882,3.4706,3.5802,3.6989,3.6906,3.8326,3.919,3.8608
30.6,0.99967,2.0002,2.9882,3.464,3.5819,3.6948,3.689,3.8417,3.9107,3.8285
30.7,0.99967,2.0002,2.9882,3.4656,3.5827,3.6798,3.6989,3.8409,3.899,3.8301
30.8,0.99967,2.0002,2.9882,3.4748,3.5918,3.6915,3.674,3.826,3.8833,3.87
30.9,0.99967,2.0002,2.9882,3.4764,3.5852,3.6798,3.6657,3.8168,3.8791,3.8667
31,0.99967,2.0002,2.9882,3.4723,3.6043,3.6798,3.6508,3.8193,3.8833,3.8716
31.1,0.99967,2.0002,2.9882,3.4797,3.5968,3.6898,3.6433,3.831,3.8924,3.8774
31.2,0.99967,2.0002,2.9882,3.4781,3.5943,3.6964,3.635,3.8168,3.8982,3.8816
31.3,0.99967,2.0002,2.9915,3.4781,3.6035,3.6898,3.6441,3.8534,3.8882,3.8941
31.4,0.99967,2.0002,2.9915,3.4839,3.586,3.6973,3.6358,3.8451,3.9198,3.8559
31.5,0.99967,2.0002,2.9915,3.4831,3.5844,3.7023,3.63,3.8509,3.914,3.8683
31.6,0.99967,2.0002,2.9915,3.4731,3.5835,3.7097,3.6475,3.8658,3.9206,3.8758
31.7,0.99967,2.0002,2.9915,3.4731,3.5844,3.7139,3.6234,3.8492,3.9181,3.8891
31.8,0.99967,2.0002,2.9915,3.4731,3.5744,3.7114,3.6284,3.8534,3.9331,3.8733
31.9,0.99967,2.0002,2.9915,3.4748,3.5844,3.7072,3.6433,3.8542,3.9322,3.85
32,0.99967,2.0002,2.9915,3.4797,3.5852,3.7072,3.6392,3.855,3.953,3.8725
32.1,0.99967,2.0002,2.9915,3.4889,3.5794,3.7263,3.6483,3.8667,3.9547,3.8741
32.2,0.99967,2.0002,2.9915,3.4856,3.5868,3.728,3.6566,3.8708,3.9721,3.8625
32.3,0.99967,2.0002,2.9915,3.4963,3.5976,3.7313,3.64,3.8907,3.9588,3.8799
32.4,0.99967,2.0002,2.9915,3.4939,3.6142,3.7222,3.635,3.8858,3.963,3.9223
32.5,0.99967,2.0002,2.9915,3.4831,3.6043,3.7305,3.6549,3.8791,3.9621,3.9273
32.6,0.99967,2.0002,2.9998,3.4939,3.5985,3.7479,3.6591,3.8783,3.9547,3.914
32.7,0.99967,2.0002,2.9998,3.4997,3.6093,3.7512,3.6516,3.8774,3.9655,3.899
32.8,0.99967,2.0002,2.9998,3.503,3.6192,3.7504,3.6607,3.8841,3.9596,3.8957
32.9,0.99967,2.0002,2.9998,3.5071,3.6159,3.7587,3.6599,3.8741,3.9713,3.8907
33,0.99967,2.0002,2.9998,3.4972,3.6234,3.7546,3.6624,3.8932,3.9646,3.8824
33.1,0.99967,2.0002,2.9998,3.4905,3.6284,3.7463,3.6798,3.8891,3.9804,3.8799
33.2,0.99967,2.0002,2.9998,3.4781,3.6242,3.7388,3.7047,3.8791,3.9721,3.8833
33.3,0.99967,2.0002,2.9998,3.4847,3.6234,3.7272,3.7114,3.8882,3.9846,3.8858
33.4,0.99967,2.0002,2.9998,3.4889,3.6433,3.7189,3.7214,3.8957,3.9704,3.8849
33.5,0.99967,2.0002,2.9998,3.4905,3.6441,3.7263,3.7297,3.8907,3.9621,3.909
33.6,0.99967,2.0002,2.9998,3.4922,3.6475,3.7155,3.7438,3.9057,3.9704,3.9057
33.7,0.99967,2.0002,2.9998,3.493,3.6541,3.7164,3.7413,3.8899,3.9837,3.9065
33.8,0.99967,2.0002,2.9998,3.4997,3.6375,3.7247,3.7496,3.8965,3.9821,3.9015
33.9,0.99967,2.0002,2.9998,3.4955,3.6458,3.7131,3.7529,3.9073,3.963,3.9115
34,0.99967,2.0002,2.9998,3.4955,3.6425,3.7263,3.7587,3.904,3.9787,3.9123
34.1,0.99967,2.0002,2.9998,3.4864,3.6375,3.7189,3.7429,3.9073,3.9787,3.8891
34.2,0.99967,2.0002,2.9998,3.4814,3.6333,3.728,3.7446,3.8899,3.9746,3.8774
34.3,0.99967,2.0002,2.9998,3.4831,3.645,3.7064,3.7438,3.9057,3.9638,3.8783
34.4,0.99967,2.0002,2.9998,3.4797,3.6441,3.7164,3.7413,3.8957,3.9721,3.8874
34.5,0.99967,2.0002,2.9998,3.4789,3.6558,3.7106,3.7388,3.8924,3.9538,3.8924
34.6,0.99967,2.0002,2.9998,3.4748,3.6508,3.7081,3.7338,3.8866,3.9522,3.8791
34.7,0.99967,2.0002,2.9998,3.4731,3.6732,3.7097,3.7637,3.8874,3.9472,3.8891
34.8,0.99967,2.0002,2.9998,3.4723,3.6624,3.7197,3.7612,3.8824,3.9339,3.9015
34.9,0.99967,2.0002,2.9998,3.4731,3.669,3.7272,3.7504,3.8774,3.9472,3.9082
35,0.99967,2.0002,2.9998,3.4689,3.6782,3.7197,3.7454,3.8633,3.9605,3.9231
35.1,0.99967,2.0002,2.9998,3.4615,3.684,3.6857,3.7355,3.8658,3.9464,3.8999
35.2,0.99967,2.0002,2.9998,3.4598,3.6682,3.6724,3.7305,3.8725,3.9414,3.9073
35.3,0.99967,2.0002,2.9998,3.4598,3.6649,3.6657,3.7454,3.8683,3.948,3.9082
35.4,0.99967,2.0002,2.9998,3.4656,3.6715,3.6641,3.7413,3.8683,3.9248,3.919
35.5,0.99967,2.0002,2.9998,3.464,3.674,3.645,3.7371,3.8384,3.9181,3.8965
35.6,0.99967,2.0002,2.9998,3.4731,3.6674,3.6433,3.7305,3.8434,3.9256,3.8982
35.7,0.99967,2.0002,2.9998,3.4681,3.6524,3.6309,3.7047,3.8359,3.8999,3.9115
35.8,0.99967,2.0002,2.9998,3.4681,3.6591,3.6234,3.7155,3.8409,3.8932,3.9123
35.9,0.99967,2.0002,2.9998,3.4698,3.6632,3.63,3.733,3.8492,3.8808,3.9256
36,0.99967,2.0002,2.9998,3.4582,3.6508,3.6159,3.7189,3.8534,3.87,3.9314
36.1,0.99967,2.0002,2.9998,3.4606,3.6599,3.601,3.7313,3.8525,3.8509,3.9331
36.2,0.99967,2.0002,2.9998,3.4565,3.6483,3.5868,3.7346,3.8484,3.865,3.9347
36.3,0.99967,2.0002,2.9998,3.4582,3.645,3.5968,3.7305,3.8417,3.8584,3.9314
36.4,0.99967,2.0002,2.9998,3.4465,3.6358,3.581,3.7363,3.8442,3.8658,3.9132
36.5,0.99967,2.0002,2.9998,3.444,3.6292,3.5644,3.7288,3.8085,3.8708,3.9231
36.6,0.99967,2.0002,2.9998,3.4432,3.6242,3.547,3.7338,3.8002,3.8741,3.9322
36.7,0.99967,2.0002,2.9998,3.4424,3.6142,3.5395,3.7338,3.8052,3.8891,3.9472
36.8,0.99967,2.0002,2.9998,3.4523,3.6084,3.537,3.7479,3.806,3.8941,3.9439
36.9,0.99967,2.0002,2.9998,3.4474,3.601,3.5578,3.7205,3.7977,3.8891,3.9306
37,0.99967,2.0002,2.9998,3.454,3.5976,3.5586,3.7305,3.7928,3.909,3.9381
37.1,0.99967,2.0002,2.9998,3.4515,3.5952,3.552,3.7297,3.8002,3.8999,3.9447
37.2,0.99967,2.0002,2.9998,3.444,3.5852,3.552,3.7471,3.816,3.8891,3.9372
37.3,0.99967,2.0002,2.9998,3.4474,3.5719,3.542,3.7645,3.8193,3.9032,3.9406
37.4,0.99967,2.0002,2.9998,3.4482,3.5785,3.5545,3.7786,3.806,3.9148,3.9198
37.5,0.99967,2.0002,2.9998,3.4382,3.5719,3.5661,3.7679,3.7994,3.9015,3.9364
37.6,0.99967,2.0002,2.9932,3.4415,3.5711,3.5694,3.7662,3.8044,3.9015,3.9132
37.7,0.99967,2.0002,2.9932,3.4415,3.5669,3.5686,3.7504,3.8069,3.9256,3.9322
37.8,0.99967,2.0002,2.9932,3.4482,3.5644,3.5761,3.728,3.8102,3.9132,3.953
37.9,0.99967,2.0002,2.9932,3.4432,3.5636,3.5744,3.7288,3.8127,3.9414,3.9605
38,0.99967,2.0002,2.9932,3.444,3.5545,3.5777,3.7263,3.7994,3.9406,3.9497
38.1,0.99967,2.0002,2.9932,3.4449,3.5603,3.5802,3.7106,3.7969,3.9273,3.9439
38.2,0.99967,2.0002,2.9932,3.4432,3.5528,3.5902,3.7089,3.7886,3.9746,3.9522
38.3,0.99967,2.0002,2.9932,3.4415,3.5362,3.5985,3.6782,3.8094,3.963,3.9306
38.4,0.99967,2.0002,2.9932,3.4399,3.5246,3.6151,3.6632,3.7894,3.9522,3.9406
38.5,0.99967,2.0002,2.9932,3.4415,3.5213,3.625,3.6715,3.7712,3.9538,3.9829
38.6,0.99967,2.0002,2.9932,3.4449,3.5179,3.6159,3.6599,3.7554,3.9489,3.9746
38.7,0.99967,2.0002,2.9932,3.4474,3.5354,3.6059,3.6732,3.7222,3.948,4.0169
38.8,0.99967,2.0002,2.9932,3.4482,3.5395,3.6101,3.6732,3.7272,3.9513,4.0003
38.9,0.99967,2.0002,2.9932,3.4598,3.5354,3.5893,3.6773,3.7421,3.9281,4.0053
39,0.99967,2.0002,2.9932,3.4565,3.532,3.5902,3.6682,3.7463,3.9331,3.9904
39.1,0.99967,2.0002,2.9932,3.4523,3.5304,3.586,3.6533,3.7662,3.9522,3.9655
39.2,0.99967,2.0002,2.9932,3.4399,3.5146,3.5868,3.6832,3.7546,3.9331,3.9314
39.3,0.99967,2.0002,2.9932,3.4299,3.5221,3.6018,3.6915,3.7471,3.919,3.9381
39.4,0.99967,2.0002,2.9932,3.4332,3.537,3.5935,3.6898,3.7512,3.919,3.9239
39.5,0.99967,2.0002,2.9932,3.4366,3.5312,3.5993,3.6931,3.7529,3.8874,3.9347
39.6,0.99967,2.0002,2.9932,3.4316,3.5354,3.6142,3.6873,3.7346,3.8916,3.9381
39.7,0.99967,2.0002,2.9932,3.4449,3.5453,3.6192,3.6724,3.7288,3.8949,3.9007
39.8,0.99967,2.0002,2.9932,3.4465,3.5154,3.63,3.6757,3.7446,3.8999,3.9007
39.9,0.99967,2.0002,2.9932,3.4465,3.5005,3.6068,3.6807,3.7272,3.8907,3.8916
40,0.99967,2.0002,2.9932,3.4415,3.5063,3.5952,3.65,3.7272,3.9015,3.8907
40.1,0.99967,2.0002,2.9932,3.444,3.5046,3.5976,3.6607,3.7255,3.9115,3.8965
40.2,0.99967,2.0002,2.9932,3.4465,3.5046,3.5952,3.6541,3.7039,3.8907,3.9132
40.3,0.99967,2.0002,2.9932,3.4465,3.508,3.5835,3.6408,3.7189,3.8874,3.9024
40.4,0.99967,2.0002,2.9932,3.4357,3.4897,3.586,3.6226,3.7222,3.8824,3.909
40.5,0.99967,2.0002,2.9932,3.4399,3.5022,3.6093,3.6292,3.7247,3.8824,3.8774
40.6,0.99967,2.0002,2.9932,3.4366,3.4955,3.6051,3.6367,3.723,3.8683,3.8783
40.7,0.99967,2.0002,2.9932,3.4283,3.4955,3.6059,3.6425,3.7255,3.8625,3.8891
40.8,0.99967,2.0002,2.9932,3.4266,3.5013,3.6217,3.64,3.6948,3.85,3.8899
40.9,0.99967,2.0002,2.9932,3.4258,3.4988,3.6226,3.6666,3.7222,3.826,3.8907
41,0.99967,2.0002,2.9932,3.4391,3.5005,3.6375,3.6666,3.718,3.8177,3.8974
41.1,0.99967,2.0002,2.9932,3.4341,3.5096,3.6458,3.6649,3.6923,3.8351,3.8932
41.2,0.99967,2.0002,2.9932,3.4332,3.5213,3.6342,3.6624,3.6989,3.8384,3.8916
41.3,0.99967,2.0002,2.9932,3.4332,3.5262,3.64,3.6624,3.6865,3.8393,3.8816
41.4,0.99967,2.0002,2.9932,3.4291,3.5213,3.6441,3.6425,3.669,3.8667,3.8965
41.5,0.99967,2.0002,2.9932,3.4191,3.5154,3.6458,3.6491,3.6815,3.8617,3.8708
41.6,0.99967,2.0002,2.9932,3.4225,3.5121,3.6508,3.6541,3.6931,3.8542,3.85
41.7,0.99967,2.0002,2.9932,3.4175,3.5221,3.6508,3.6591,3.6881,3.8575,3.8525
41.8,0.99967,2.0002,2.9932,3.4225,3.5163,3.6483,3.6707,3.6956,3.826,3.8517
41.9,0.99967,2.0002,2.9932,3.4274,3.5171,3.6367,3.6757,3.7039,3.8168,3.8916
42,0.99967,2.0002,2.9932,3.4274,3.5254,3.6275,3.7056,3.7164,3.8276,3.8866
42.1,0.99967,2.0002,2.9932,3.4266,3.5163,3.625,3.6981,3.6989,3.8376,3.8949
42.2,0.99967,2.0002,2.9932,3.4283,3.513,3.6209,3.6848,3.6898,3.8301,3.865
42.3,0.99967,2.0002,2.9932,3.4299,3.5063,3.6358,3.6715,3.6857,3.8177,3.8882
42.4,0.99967,2.0002,2.9932,3.4308,3.5046,3.6317,3.6649,3.7106,3.8368,3.8965
42.5,0.99967,2.0002,2.9857,3.4399,3.4889,3.6259,3.6574,3.7371,3.8318,3.8791
42.6,0.99967,2.0002,2.9857,3.4415,3.4822,3.6084,3.6641,3.7313,3.8285,3.9065
42.7,0.99967,2.0002,2.9857,3.4316,3.4839,3.6001,3.6724,3.7297,3.8143,3.8783
42.8,0.99967,2.0002,2.9857,3.4258,3.4914,3.5952,3.6757,3.7172,3.8019,3.8841
42.9,0.99967,2.0002,2.9857,3.4125,3.4897,3.6059,3.669,3.6956,3.7944,3.8932
43,0.99967,2.0002,2.9857,3.4092,3.498,3.6159,3.6674,3.6898,3.7977,3.8708
43.1,0.99967,2.0002,2.9857,3.3975,3.4922,3.5985,3.6649,3.7006,3.7828,3.87
43.2,0.99967,2.0002,2.9857,3.3876,3.4789,3.601,3.679,3.6973,3.7861,3.8816
43.3,0.99967,2.0002,2.9799,3.3959,3.4764,3.5769,3.6807,3.6989,3.7953,3.8941
43.4,0.99967,2.0002,2.9799,3.376,3.4515,3.5736,3.6757,3.7006,3.7762,3.9015
43.5,0.99967,2.0002,2.9799,3.3801,3.4673,3.5744,3.679,3.6898,3.7845,3.8899
43.6,0.99967,2.0002,2.9799,3.3892,3.4689,3.5711,3.6541,3.6865,3.7728,3.9082
43.7,0.99967,2.0002,2.9799,3.376,3.4656,3.5719,3.6574,3.6898,3.7612,3.9181
43.8,0.99967,2.0002,2.9799,3.3701,3.4839,3.5893,3.6632,3.7023,3.7878,3.9314
43.9,0.99967,2.0002,2.9799,3.366,3.4889,3.5719,3.6674,3.7122,3.8094,3.9356
44,0.99967,2.0002,2.9799,3.3652,3.4797,3.5794,3.6823,3.7089,3.7903,3.9273
44.1,0.99967,2.0002,2.9799,3.3668,3.4822,3.5777,3.6657,3.6973,3.8019,3.9098
44.2,0.99967,2.0002,2.9849,3.3602,3.4789,3.6018,3.6782,3.6898,3.7919,3.9156
44.3,0.99967,2.0002,2.9849,3.3627,3.4723,3.5968,3.6649,3.6973,3.7853,3.9298
44.4,0.99967,2.0002,2.9849,3.361,3.4631,3.6051,3.669,3.7214,3.7745,3.9414
44.5,0.99967,2.0002,2.9849,3.3461,3.4673,3.6084,3.669,3.6998,3.7587,3.9414
44.6,0.99967,2.0002,2.9849,3.3544,3.4631,3.6001,3.6707,3.684,3.7845,3.9239
44.7,0.99967,2.0002,2.9849,3.3527,3.4756,3.6059,3.6724,3.6923,3.7778,3.9231
44.8,0.99967,2.0002,2.9849,3.3677,3.4797,3.5952,3.6699,3.694,3.7579,3.9198
44.9,0.99967,2.0002,2.9849,3.3652,3.4756,3.5852,3.7047,3.7023,3.7463,3.9306
45,0.99967,2.0002,2.9849,3.3685,3.4789,3.581,3.7122,3.7164,3.7679,3.9132
45.1,0.99967,2.0002,2.9824,3.3718,3.4723,3.5893,3.7263,3.723,3.7454,3.9073
45.2,0.99967,2.0002,2.9824,3.3668,3.4731,3.5976,3.7222,3.7263,3.7546,3.8957
45.3,0.99967,2.0002,2.9824,3.371,3.4665,3.6167,3.7097,3.7355,3.7446,3.9015
45.4,0.99967,2.0002,2.9824,3.3818,3.4507,3.6051,3.7072,3.7363,3.7629,3.8816
45.5,0.99967,2.0002,2.9824,3.3851,3.454,3.6101,3.7047,3.7405,3.7728,3.8708
45.6,0.99967,2.0002,2.9824,3.3768,3.4656,3.625,3.7031,3.7421,3.7587,3.8882
45.7,0.99967,2.0002,2.9824,3.376,3.4615,3.6101,3.7338,3.7637,3.7504,3.8841
45.8,0.99967,2.0002,2.9824,3.3801,3.4714,3.6068,3.733,3.767,3.7471,3.8675
45.9,0.99967,2.0002,2.9782,3.3743,3.4714,3.6184,3.7313,3.7629,3.7205,3.8426
46,0.99967,2.0002,2.9782,3.3701,3.4606,3.6358,3.7355,3.7396,3.7571,3.8525
46.1,0.99967,2.0002,2.9782,3.3768,3.4548,3.6309,3.7421,3.7272,3.7554,3.8409
46.2,0.99967,2.0002,2.9782,3.3784,3.4598,3.6259,3.7479,3.718,3.7595,3.8567
46.3,0.99967,2.0002,2.9782,3.3984,3.459,3.6259,3.7371,3.728,3.7662,3.8492
46.4,0.99967,2.0002,2.9782,3.3892,3.4631,3.6242,3.7255,3.7089,3.7878,3.8542
46.5,0.99967,2.0002,2.9782,3.3851,3.4623,3.6176,3.7272,3.6964,3.8011,3.8584
46.6,0.99967,2.0002,2.9782,3.3776,3.4689,3.6375,3.7346,3.6807,3.8102,3.8667
46.7,0.99967,2.0002,2.9782,3.3784,3.4814,3.6441,3.7471,3.6732,3.7994,3.8808
46.8,0.99967,2.0002,2.9782,3.3867,3.4806,3.6466,3.7454,3.6865,3.7994,3.8774
46.9,0.99967,2.0002,2.9758,3.3959,3.4864,3.64,3.723,3.6873,3.7928,3.8584
47,0.99967,2.0002,2.9758,3.3901,3.4939,3.6209,3.7313,3.6707,3.7845,3.8484
47.1,0.99967,2.0002,2.9758,3.3834,3.4814,3.6292,3.7205,3.6798,3.7836,3.8301
47.2,0.99967,2.0002,2.9758,3.3884,3.488,3.6167,3.7164,3.6749,3.7546,3.8168
47.3,0.99967,2.0002,2.9758,3.3909,3.4806,3.6176,3.723,3.6832,3.7753,3.8044
47.4,0.99967,2.0002,2.9758,3.3942,3.4756,3.6201,3.7272,3.6715,3.7695,3.8243
47.5,0.99967,2.0002,2.9758,3.3984,3.4623,3.6209,3.7297,3.6765,3.7728,3.8301
47.6,0.99967,2.0002,2.9758,3.4042,3.459,3.6134,3.7197,3.6674,3.7803,3.8127
47.7,0.99967,2.0002,2.965,3.415,3.4623,3.6242,3.718,3.684,3.826,3.8168
47.8,0.99967,2.0002,2.965,3.4092,3.4648,3.6101,3.7247,3.6823,3.826,3.7928
47.9,0.99967,2.0002,2.965,3.3975,3.4615,3.6109,3.7321,3.6815,3.8235,3.8085
48,0.99967,2.0002,2.965,3.3942,3.4739,3.6051,3.7064,3.6757,3.8251,3.8127
48.1,0.99967,2.0002,2.965,3.3884,3.4698,3.5918,3.7039,3.6583,3.8251,3.8077
48.2,0.99967,2.0002,2.965,3.3917,3.4839,3.5893,3.694,3.7031,3.8044,3.8019
48.3,0.99967,2.0002,2.965,3.4034,3.488,3.5769,3.6865,3.7106,3.8177,3.7878
48.4,0.99967,2.0002,2.9616,3.4092,3.4856,3.5885,3.6898,3.7313,3.8152,3.7828
48.5,0.99967,2.0002,2.9616,3.4075,3.4914,3.5727,3.6865,3.7479,3.7903,3.7737
48.6,0.99967,2.0002,2.9616,3.4034,3.4988,3.581,3.6948,3.7521,3.7662,3.7911
48.7,0.99967,2.0002,2.9616,3.3984,3.5005,3.5644,3.6757,3.7512,3.7604,3.7886
48.8,0.99967,2.0002,2.9616,3.4034,3.5113,3.5702,3.6898,3.7396,3.7546,3.7853
48.9,0.99967,2.0002,2.9616,3.3951,3.5254,3.5653,3.7014,3.7429,3.7645,3.7645
49,0.99967,2.0002,2.965,3.3975,3.5254,3.5827,3.6915,3.7255,3.762,3.7637
49.1,0.99967,2.0002,2.965,3.3884,3.5262,3.5694,3.6881,3.7463,3.7853,3.7612
49.2,0.99967,2.0002,2.965,3.3826,3.5379,3.5727,3.7031,3.7579,3.782,3.7529
49.3,0.99967,2.0002,2.965,3.3859,3.5296,3.557,3.6898,3.7496,3.8052,3.7429
49.4,0.99967,2.0002,2.965,3.3818,3.5603,3.5511,3.6964,3.7297,3.8027,3.7388
49.5,0.99967,2.0002,2.965,3.3735,3.5686,3.5578,3.6998,3.733,3.8185,3.7429
49.6,0.99967,2.0002,2.9666,3.376,3.5785,3.5611,3.7155,3.7355,3.8168,3.728
49.7,0.99967,2.0002,2.9666,3.3784,3.5653,3.5395,3.7238,3.7346,3.811,3.7006
49.8,0.99967,2.0002,2.9666,3.3818,3.5644,3.5196,3.733,3.7338,3.8085,3.7031
49.9,0.99967,2.0002,2.9666,3.3793,3.5702,3.5063,3.7421,3.772,3.7969,3.738
50,0.99967,2.0002,2.9666,3.3826,3.5694,3.4955,3.7562,3.7762,3.8085,3.7454
50.1,0.99967,2.0002,2.9666,3.3884,3.5761,3.4872,3.7579,3.7811,3.811,3.7454
50.2,0.99967,2.0002,2.9567,3.3934,3.5761,3.4739,3.7363,3.7604,3.7961,3.7479
50.3,0.99967,2.0002,2.9567,3.3951,3.5736,3.4374,3.7346,3.7579,3.8011,3.762
50.4,0.99967,2.0002,2.9567,3.3934,3.5777,3.4216,3.7346,3.7753,3.7928,3.7745
50.5,0.99967,2.0002,2.9567,3.3884,3.5835,3.4216,3.7155,3.7687,3.7911,3.772
50.6,0.99967,2.0002,2.9567,3.3884,3.6018,3.4391,3.7172,3.7919,3.811,3.7737
50.7,0.99967,2.0002,2.9567,3.3959,3.5827,3.4474,3.7006,3.7712,3.8185,3.7836
50.8,0.99967,2.0002,2.9567,3.4083,3.5902,3.4648,3.6981,3.7836,3.8451,3.8077
50.9,0.99967,2.0002,2.9567,3.3959,3.591,3.4665,3.7089,3.7853,3.8359,3.8102
51,0.99967,2.0002,2.9567,3.3934,3.5553,3.4623,3.7222,3.7778,3.8384,3.7894
51.1,0.99967,2.0002,2.9567,3.4042,3.5594,3.4548,3.7089,3.7828,3.8251,3.8077
51.2,0.99967,2.0002,2.9567,3.4075,3.5636,3.4432,3.7031,3.7595,3.8127,3.8285
51.3,0.99967,2.0002,2.9567,3.405,3.5644,3.4415,3.6981,3.7712,3.8193,3.8401
51.4,0.99967,2.0002,2.96,3.4108,3.5586,3.4332,3.7047,3.7803,3.8584,3.8534
51.5,0.99967,2.0002,2.96,3.3942,3.5711,3.4266,3.7064,3.7629,3.8434,3.8484
51.6,0.99967,2.0002,2.96,3.3934,3.5628,3.4241,3.7139,3.7537,3.8608,3.8658
51.7,0.99967,2.0002,2.96,3.3901,3.5702,3.4465,3.7031,3.7405,3.8359,3.8691
51.8,0.99967,2.0002,2.96,3.3859,3.5636,3.4391,3.6964,3.7346,3.8401,3.8608
51.9,0.99967,2.0002,2.96,3.376,3.5578,3.4391,3.6931,3.7421,3.816,3.8517
52,0.99967,2.0002,2.9525,3.3685,3.5495,3.4357,3.6873,3.7313,3.8318,3.8683
52.1,0.99967,2.0002,2.9525,3.3593,3.5495,3.4474,3.6881,3.7429,3.806,3.8301
52.2,0.99967,2.0002,2.9525,3.3618,3.5428,3.4598,3.7106,3.7421,3.8143,3.8509
52.3,0.99967,2.0002,2.9525,3.366,3.5437,3.4856,3.6989,3.7479,3.8251,3.8774
52.4,0.99967,2.0002,2.9525,3.3577,3.5578,3.4681,3.6973,3.7479,3.8401,3.8874
52.5,0.99967,2.0002,2.9525,3.3535,3.5511,3.4615,3.6848,3.7595,3.8384,3.8791
