0,1,2,3,4,5,6,7,8,9,10
15.3,0.9814,1.5111,1.4132,1.2562,1.2745,1.267,1.2164,1.316,1.282,1.3002
15.4,0.9814,1.5012,1.4165,1.2604,1.2737,1.2762,1.2164,1.3127,1.2894,1.3243
15.5,0.9814,1.5012,1.4073,1.2562,1.2894,1.2737,1.2197,1.3094,1.2953,1.3434
15.6,0.9814,1.4987,1.409,1.2388,1.2836,1.262,1.2346,1.2994,1.3019,1.3376
15.7,0.97559,1.4987,1.409,1.2405,1.2728,1.2504,1.2405,1.3102,1.2903,1.3426
15.8,0.97559,1.497,1.4206,1.2446,1.2554,1.2429,1.2438,1.311,1.3077,1.3442
15.9,0.97559,1.497,1.4148,1.2421,1.2579,1.2396,1.2562,1.3152,1.3235,1.3326
16,0.97559,1.487,1.4132,1.2355,1.2687,1.2272,1.2479,1.316,1.3185,1.3293
16.1,0.97559,1.487,1.4082,1.2263,1.2878,1.2421,1.2405,1.3094,1.3459,1.2977
16.2,0.97559,1.4796,1.404,1.2089,1.2845,1.2355,1.2421,1.3069,1.3409,1.2986
16.3,0.97559,1.4796,1.4032,1.2131,1.277,1.2554,1.2546,1.2919,1.355,1.2994
16.4,0.97559,1.4796,1.4032,1.2106,1.2687,1.2645,1.2562,1.2845,1.3584,1.2953
16.5,0.97559,1.4721,1.3941,1.2263,1.2828,1.2537,1.2604,1.2977,1.3451,1.3135
16.6,0.97559,1.4721,1.3891,1.2297,1.2919,1.2521,1.2695,1.3019,1.3426,1.306
16.7,0.97559,1.4646,1.3783,1.2297,1.3069,1.2471,1.2886,1.3077,1.331,1.3334
16.8,0.97559,1.4646,1.3899,1.2388,1.316,1.2446,1.277,1.2977,1.3351,1.3525
16.9,0.97559,1.4588,1.3932,1.2529,1.3102,1.233,1.2737,1.3168,1.3334,1.3675
17,0.97393,1.4588,1.3932,1.2579,1.3027,1.233,1.2795,1.2969,1.3318,1.3725
17.1,0.97393,1.4555,1.3932,1.2546,1.306,1.2355,1.2728,1.2795,1.3442,1.3451
17.2,0.97393,1.4538,1.3932,1.2587,1.3077,1.2288,1.272,1.267,1.3484,1.3708
17.3,0.97393,1.4538,1.3941,1.2521,1.3027,1.2272,1.2679,1.2629,1.35,1.375
17.4,0.97393,1.4563,1.3833,1.2595,1.3119,1.2189,1.2612,1.2828,1.3542,1.3774
17.5,0.97393,1.4563,1.3741,1.2803,1.3185,1.2305,1.267,1.2762,1.3525,1.3816
17.6,0.97393,1.4555,1.3791,1.2679,1.3318,1.2446,1.2637,1.277,1.3525,1.375
17.7,0.97393,1.4555,1.3783,1.262,1.3376,1.2321,1.262,1.2928,1.3534,1.3642
17.8,0.97393,1.4472,1.3758,1.2604,1.3384,1.2463,1.2679,1.3002,1.3434,1.3584
17.9,0.97393,1.4447,1.3691,1.2629,1.3326,1.2355,1.2712,1.311,1.3442,1.365
18,0.97393,1.4447,1.365,1.2537,1.331,1.2571,1.267,1.3085,1.3467,1.3725
18.1,0.97393,1.4364,1.3658,1.2471,1.3301,1.2546,1.2637,1.3202,1.3517,1.3642
18.2,0.97393,1.4364,1.3716,1.2571,1.3393,1.2637,1.2463,1.3143,1.3476,1.3633
18.3,0.98057,1.4306,1.3642,1.2595,1.3434,1.2562,1.2512,1.3343,1.3467,1.3567
18.4,0.98057,1.4306,1.3525,1.2454,1.3343,1.2571,1.2562,1.3168,1.3534,1.3592
18.5,0.98057,1.4306,1.3467,1.2463,1.3442,1.272,1.2654,1.3135,1.3409,1.3517
18.6,0.98057,1.4314,1.3459,1.2338,1.3442,1.2811,1.2537,1.3036,1.3417,1.331
