58.9,0.59366,0.55712,0.57041,0.61607
59,0.5812,0.55878,0.56128,0.6169
59.1,0.57705,0.55629,0.57041,0.61773
59.2,0.56958,0.5455,0.58535,0.62853
59.3,0.55878,0.56958,0.61358,0.63102
59.4,0.57207,0.57871,0.61524,0.61607
59.5,0.57373,0.57622,0.61524,0.63185
59.6,0.57705,0.57456,0.61857,0.60943
59.7,0.57788,0.55795,0.61275,0.61524
59.8,0.57124,0.57622,0.60113,0.6194
59.9,0.56294,0.57705,0.61109,0.63185
60,0.55795,0.57124,0.6169,0.6194
